,Año,Equipo,Nombre,Nacionalidad,Edad,Posicion,season,winner-country,winner,score,runner-up,runner-up-country,stadium,final-city,final-country,attendance,winning-way,year,winner_score,runner_up_score
409,2017,Real Madrid,James RodrÃ­guez,Colombia,25,Mediocampista ofensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
410,2017,Real Madrid,Isco,EspaÃ±a,25,Mediocampista ofensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
411,2017,Real Madrid,Martin Ãdegaard,Noruega,18,Mediocampista ofensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
412,2017,Real Madrid,Enzo Zidane,Francia,22,Mediocampista ofensivo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
413,2017,Real Madrid,Marco Asensio,EspaÃ±a,21,Extremo izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
414,2017,Real Madrid,Mariano DÃ­az,Republica dominicana,23,Delantero centro,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
415,2017,Real Madrid,Gareth Bale,Gales,27,Extremo derecho,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
416,2017,Real Madrid,Cristiano Ronaldo,Portugal,32,Extremo izquierdo,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
417,2017,Real Madrid,Karim Benzema,Francia,29,Delantero centro,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
418,2017,Real Madrid,Ãlvaro Morata,EspaÃ±a,24,Delantero centro,2016–17,España,Real Madrid,4–1,Juventus,Italia,Millennium Stadium,Cardiff,Gales,65842,normal time,2017,4,1
419,2018,Liverpool,Loris Karius,Alemania,25,Portero,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
420,2018,Liverpool,Simon Mignolet,Belgica,30,Portero,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
421,2018,Liverpool,Danny Ward,Gales,25,Portero,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
422,2018,Liverpool,ÃdÃ¡m BogdÃ¡,HungrÃ­a,30,Portero,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
423,2018,Liverpool,Virgil Van Dijk,Paises Bajos,26,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
424,2018,Liverpool,Joel Matip,CamerÃºn ,26,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
425,2018,Liverpool,Joe Gomez,Inglaterra,21,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
426,2018,Liverpool,Dejan Lovren,Croacia,28,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
427,2018,Liverpool,Ragnar Klavan,Estonia,32,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
428,2018,Liverpool,Andrew Robertson,Escocia,24,Lateral izquierdo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
429,2018,Liverpool,Alberto Moreno,EspaÃ±a,25,Lateral izquierdo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
430,2018,Liverpool,Trent Alexander-Arnold,Inglaterra,19,Lateral derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
431,2018,Liverpool,Nathaniel Clyne,Inglaterra,27,Lateral derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
432,2018,Liverpool,Jon Flanagan,Inglaterra,25,Lateral derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
433,2018,Liverpool,Connor Randall,Inglaterra,22,Lateral derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
434,2018,Liverpool,Emre Can,Alemania,24,Mediocampista defensivo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
435,2018,Liverpool,Alex Oxlade-Chamberlain,Inglaterra,24,Mediocampista,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
436,2018,Liverpool,Georginio Wijnaldum,Paises Bajos,27,Mediocampista,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
437,2018,Liverpool,Jordan Henderson,Inglaterra,28,Mediocampista,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
438,2018,Liverpool,James Milner,Inglaterra,32,Mediocampista,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
439,2018,Liverpool,Adam Lallana,Inglaterra,30,Mediocampista ofensivo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
440,2018,Liverpool,Ben Woodburn,Gales,18,Mediocampista ofensivo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
441,2018,Liverpool,Sadio ManÃ©,Senegal,26,Extremo izquierdo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
442,2018,Liverpool,Mohamed Salah,Egipto,26,Extremo derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
443,2018,Liverpool,Sheyi Ojo,Inglaterra,21,Extremo derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
444,2018,Liverpool,Roberto Firmino,Brasil,26,Delantero centro,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
445,2018,Liverpool,Daniel Sturridge,Inglaterra,28,Delantero centro,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
446,2018,Liverpool,Divock Origi,Belgica,23,Delantero centro,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
447,2018,Liverpool,Dominic Solanke,Inglaterra,20,Delantero centro,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
448,2018,Liverpool,Danny Ings,Inglaterra,25,Delantero centro,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
449,2018,Real Madrid,Keylor Navas,Costa rica,31,Portero,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
450,2018,Real Madrid,Kiko Casilla,EspaÃ±a,31,Portero,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
451,2018,Real Madrid,Moha Ramos,EspaÃ±a,18,Portero,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
452,2018,Real Madrid,Luca Zidane,Francia,20,Portero,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
453,2018,Real Madrid,Sergio Ramos,EspaÃ±a,32,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
454,2018,Real Madrid,RaphaÃ«l Varane ,Francia,25,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
455,2018,Real Madrid,Theo HernÃ¡ndez,Francia,20,Lateral izquierdo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
456,2018,Real Madrid,JesÃºs Vallejo,EspaÃ±a,21,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
457,2018,Real Madrid,Nacho FernÃ¡ndez,EspaÃ±a,28,Defensa central ,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
458,2018,Real Madrid,Marcelo,Brasil,30,Lateral izquierdo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
459,2018,Real Madrid,Luismi Quezada,Republica dominicana,22,Lateral izquierdo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
460,2018,Real Madrid,Daniel Carvajal,EspaÃ±a,26,Lateral derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
461,2018,Real Madrid,Lucas VÃ¡zquez,EspaÃ±a,26,Lateral derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
462,2018,Real Madrid,Achraf Hakimi,Marruecos,19,Lateral derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
463,2018,Real Madrid,Ãlvaro Tejero,EspaÃ±a,21,Lateral derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
464,2018,Real Madrid,Casemiro,Brasil,26,Mediocampista defensivo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
465,2018,Real Madrid,Toni Kroos,Alemania,28,Mediocampista,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
466,2018,Real Madrid,Luka Modric,Croacia,32,Mediocampista,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
467,2018,Real Madrid,Mateo Kovacic,Croacia,24,Mediocampista,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
468,2018,Real Madrid,Marcos Llorente,EspaÃ±a,23,Mediocampista defensivo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
469,2018,Real Madrid,Oscar RodrÃ­guez,EspaÃ±a,20,Mediocampista ofensivo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
470,2018,Real Madrid,Isco,EspaÃ±a,26,Mediocampista ofensivo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
471,2018,Real Madrid,Dani Ceballos,EspaÃ±a,21,Mediocampista,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
472,2018,Real Madrid,Franchu,Argentina,20,Extremo derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
473,2018,Real Madrid,Marco Asensio,EspaÃ±a,22,Extremo izquierdo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
474,2018,Real Madrid,Cristo,EspaÃ±a,20,Mediocampista ofensivo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
475,2018,Real Madrid,Gareth Bale,Gales,28,Extremo derecho,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
476,2018,Real Madrid,Cristiano Ronaldo,Portugal,33,Extremo izquierdo,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
477,2018,Real Madrid,Karim Benzema,Francia,30,Delantero centro,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
478,2018,Real Madrid,Borja Mayoral,EspaÃ±a,21,Delantero centro,2017–18,España,Real Madrid,3–1,Liverpool,Inglaterra,NSC Olimpiyskiy Stadium,Kyiv,Ucrania,61561,normal time,2018,3,1
479,2019,Liverpool,Alisson,Brasil,26,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
480,2019,Liverpool,Loris Karius,Alemania,26,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
481,2019,Liverpool,Simon Mignolet,Belgica,31,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
482,2019,Liverpool,Kamil Grabara,Polonia,20,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
483,2019,Liverpool,ÃdÃ¡m BogdÃ¡,HungrÃ­a,31,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
484,2019,Liverpool,Virgil Van Dijk,Paises Bajos,27,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
485,2019,Liverpool,Joel Matip,CamerÃºn ,27,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
486,2019,Liverpool,Joe Gomez,Inglaterra,22,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
487,2019,Liverpool,Dejan Lovren,Croacia,29,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
488,2019,Liverpool,Andrew Robertson,Escocia,25,Lateral izquierdo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
489,2019,Liverpool,Alberto Moreno,EspaÃ±a,26,Lateral izquierdo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
490,2019,Liverpool,Trent Alexander-Arnold,Inglaterra,20,Lateral derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
491,2019,Liverpool,Nathaniel Clyne,Inglaterra,28,Lateral derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
492,2019,Liverpool,Ki-Jana Hoever,Paises Bajos,17,Lateral derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
493,2019,Liverpool,Connor Randall,Inglaterra,23,Lateral derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
494,2019,Liverpool,Fabinho,Brasil,25,Mediocampista defensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
495,2019,Liverpool,Alex Oxlade-Chamberlain,Inglaterra,25,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
496,2019,Liverpool,Georginio Wijnaldum,Paises Bajos,28,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
497,2019,Liverpool,Jordan Henderson,Inglaterra,29,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
498,2019,Liverpool,James Milner,Inglaterra,33,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
499,2019,Liverpool,Adam Lallana,Inglaterra,31,Mediocampista ofensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
500,2019,Liverpool,Marko Grujic,Serbia,23,Mediocampista defensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
501,2019,Liverpool,Naby KeÃ¯ta ,Guinea,24,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
502,2019,Liverpool,Ben Woodburn,Gales,19,Mediocampista ofensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
503,2019,Liverpool,Curtis Jones,Inglaterra,18,Mediocampista,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
504,2019,Liverpool,Xherdan Shaqiri,Suiza,27,Extremo derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
505,2019,Liverpool,Isaac Christie-Davies,Gales,21,Mediocampista ofensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
506,2019,Liverpool,Sadio ManÃ©,Senegal,27,Extremo izquierdo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
507,2019,Liverpool,Mohamed Salah,Egipto,27,Extremo derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
508,2019,Liverpool,Sheyi Ojo,Inglaterra,22,Extremo derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
509,2019,Liverpool,Roberto Firmino,Brasil,27,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
510,2019,Liverpool,Rafael Camacho,Portugal,19,Extremo derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
511,2019,Liverpool,Divock Origi,Belgica,23,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
512,2019,Liverpool,Dominic Solanke,Inglaterra,20,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
513,2019,Liverpool,Danny Ings,Inglaterra,25,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
514,2019,Liverpool,Ryan Brewster,Inglaterra,19,Delantero centro,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
515,2019,Tottenham Hotspur,Hugo Lloris,Francia,32,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
516,2019,Tottenham Hotspur,Paulo Gazzaniga,Argentina,27,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
517,2019,Tottenham Hotspur,Michel Vorm,Paises Bajos,35,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
518,2019,Tottenham Hotspur,Alfie Whiteman,Inglaterra,20,Portero,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
519,2019,Tottenham Hotspur,Davinson SÃ¡nchez,Colombia,23,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
520,2019,Tottenham Hotspur,Toby Alderweireld,Belgica,30,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
521,2019,Tottenham Hotspur,Eric Dier,Inglaterra,25,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
522,2019,Tottenham Hotspur,Jan Vertonghen,Belgica,32,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
523,2019,Tottenham Hotspur,Ben Davies,Gales,26,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
524,2019,Tottenham Hotspur,Cameron Carter-Vickers,Estados unidos,21,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
525,2019,Tottenham Hotspur,Timothy Eyoma,Inglaterra,19,Defensa central ,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
526,2019,Tottenham Hotspur,Danny Rose,Inglaterra,28,Lateral izquierdo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
527,2019,Tottenham Hotspur,Kieran Trippier,Inglaterra,28,Lateral derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
528,2019,Tottenham Hotspur,Serge Aurier,Costa de marfil,26,Lateral derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
529,2019,Tottenham Hotspur,Juan Foyth,Argentina,21,Lateral derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
530,2019,Tottenham Hotspur,Kyle Walker-Peters,Inglaterra,22,Lateral derecho,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
531,2019,Tottenham Hotspur,Harry Winks,Inglaterra,23,Mediocampista defensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
532,2019,Tottenham Hotspur,Victor Wanyama,Kenia,28,Mediocampista defensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
533,2019,Tottenham Hotspur,Oliver Skipp,Inglaterra,18,Mediocampista defensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
534,2019,Tottenham Hotspur,George Marsh,Inglaterra,20,Mediocampista defensivo,2018–19,Inglaterra,Liverpool,2–0,Tottenham Hotspur,Inglaterra,Metropolitano Stadium,Madrid,España,63272,normal time,2019,2,0
